,feature_name,word,zwickau,london,breslau,version with higher score
28138,count_vectorizer_5_gram,_240_,2,1,0,zwickau
28139,count_vectorizer_5_gram,40_et,2,1,0,zwickau
28140,count_vectorizer_5_gram,_mero,2,2,0,zwickau
28141,count_vectorizer_5_gram,roen_,2,1,0,zwickau
28142,count_vectorizer_5_gram,oicit,2,2,0,zwickau
28143,count_vectorizer_5_gram,i_sci,2,5,1,london
28144,count_vectorizer_5_gram,ce_di,2,2,0,zwickau
28145,count_vectorizer_5_gram,fateb,2,2,0,zwickau
28146,count_vectorizer_5_gram,ateba,2,2,0,zwickau
28147,count_vectorizer_5_gram,teban,2,3,0,london
28148,count_vectorizer_5_gram,_uinc,2,2,0,zwickau
28149,count_vectorizer_5_gram,uincu,2,2,0,zwickau
28150,count_vectorizer_5_gram,ateri,2,3,0,london
28151,count_vectorizer_5_gram,ite_c,2,2,0,zwickau
28152,count_vectorizer_5_gram,er_ba,2,3,0,london
28153,count_vectorizer_5_gram,r_bab,2,2,0,zwickau
28154,count_vectorizer_5_gram,sit_c,2,3,0,london
28155,count_vectorizer_5_gram,u_qua,2,2,0,zwickau
28156,count_vectorizer_5_gram,dolor,2,2,0,zwickau
28157,count_vectorizer_5_gram,sana_,2,3,0,london
28158,count_vectorizer_5_gram,tempe,2,2,0,zwickau
28159,count_vectorizer_5_gram,eniri,2,2,0,zwickau
28160,count_vectorizer_5_gram,s_lig,2,3,0,london
28161,count_vectorizer_5_gram,cerpe,2,2,0,zwickau
28162,count_vectorizer_5_gram,m_fol,2,2,0,zwickau
28163,count_vectorizer_5_gram,foliu,2,2,0,zwickau
28164,count_vectorizer_5_gram,ipite,2,2,1,zwickau
28165,count_vectorizer_5_gram,_stip,2,3,0,london
28166,count_vectorizer_5_gram,stipi,2,3,0,london
28167,count_vectorizer_5_gram,tipit,2,3,0,london
28168,count_vectorizer_5_gram,n_uno,2,2,0,zwickau
28169,count_vectorizer_5_gram,ra_ra,2,2,1,zwickau
28170,count_vectorizer_5_gram,a_rad,2,2,0,zwickau
28171,count_vectorizer_5_gram,_rupt,2,2,0,zwickau
28172,count_vectorizer_5_gram,ret_r,2,2,0,zwickau
28173,count_vectorizer_5_gram,paruo,2,2,0,zwickau
28174,count_vectorizer_5_gram,st_it,2,2,2,zwickau
28175,count_vectorizer_5_gram,fundu,2,2,0,zwickau
28176,count_vectorizer_5_gram,_sper,2,2,0,zwickau
28177,count_vectorizer_5_gram,_fecu,2,3,0,london
28178,count_vectorizer_5_gram,fecun,2,3,0,london
28179,count_vectorizer_5_gram,datur,2,3,0,london
28180,count_vectorizer_5_gram,odo_f,2,2,0,zwickau
28181,count_vectorizer_5_gram,_et_6,2,2,0,zwickau
28182,count_vectorizer_5_gram,d_cap,2,0,0,zwickau
28183,count_vectorizer_5_gram,ixtum,2,2,0,zwickau
28184,count_vectorizer_5_gram,xtum_,2,2,0,zwickau
28185,count_vectorizer_5_gram,_crur,2,2,0,zwickau
28186,count_vectorizer_5_gram,crura,2,2,0,zwickau
28187,count_vectorizer_5_gram,rura_,2,2,0,zwickau
28188,count_vectorizer_5_gram,ssa_s,2,4,1,london
28189,count_vectorizer_5_gram,t_rel,2,2,1,zwickau
28190,count_vectorizer_5_gram,eas_i,2,3,0,london
28191,count_vectorizer_5_gram,impet,2,2,1,zwickau
28192,count_vectorizer_5_gram,mpetu,2,2,1,zwickau
28193,count_vectorizer_5_gram,um_aq,2,9,1,london
28194,count_vectorizer_5_gram,resce,2,3,0,london
28195,count_vectorizer_5_gram,igunt,2,5,1,london
28196,count_vectorizer_5_gram,ec_ip,2,1,0,zwickau
28197,count_vectorizer_5_gram,ubsis,2,2,0,zwickau
28198,count_vectorizer_5_gram,bsist,2,2,0,zwickau
28199,count_vectorizer_5_gram,idium,2,3,0,london
28200,count_vectorizer_5_gram,es_ce,2,2,0,zwickau
28201,count_vectorizer_5_gram,m_cet,2,2,0,zwickau
28202,count_vectorizer_5_gram,m_pir,2,1,0,zwickau
28203,count_vectorizer_5_gram,i_lig,2,2,0,zwickau
28204,count_vectorizer_5_gram,dis_n,2,2,0,zwickau
28205,count_vectorizer_5_gram,set_t,2,6,0,london
28206,count_vectorizer_5_gram,rtare,2,3,0,london
28207,count_vectorizer_5_gram,taren,2,2,0,zwickau
28208,count_vectorizer_5_gram,tia_c,2,4,0,london
28209,count_vectorizer_5_gram,_arun,2,0,0,zwickau
28210,count_vectorizer_5_gram,arund,2,2,0,zwickau
28211,count_vectorizer_5_gram,rundi,2,2,0,zwickau
28212,count_vectorizer_5_gram,ndine,2,2,0,zwickau
28213,count_vectorizer_5_gram,ime_l,2,1,0,zwickau
28214,count_vectorizer_5_gram,e_aur,2,2,0,zwickau
28215,count_vectorizer_5_gram,rio_i,2,0,1,zwickau
28216,count_vectorizer_5_gram,miner,2,1,0,zwickau
28217,count_vectorizer_5_gram,i_sta,2,6,0,london
28218,count_vectorizer_5_gram,ei_no,2,2,1,zwickau
28219,count_vectorizer_5_gram,is_py,2,2,0,zwickau
28220,count_vectorizer_5_gram,_mess,2,5,0,london
28221,count_vectorizer_5_gram,messa,2,4,0,london
28222,count_vectorizer_5_gram,essan,2,4,0,london
28223,count_vectorizer_5_gram,ssana,2,4,0,london
28224,count_vectorizer_5_gram,ua_mu,2,2,0,zwickau
28225,count_vectorizer_5_gram,_resi,2,2,1,zwickau
28226,count_vectorizer_5_gram,orumd,2,1,0,zwickau
28227,count_vectorizer_5_gram,d_1_m,2,0,0,zwickau
28228,count_vectorizer_5_gram,_1_mi,2,1,0,zwickau
28229,count_vectorizer_5_gram,1_mil,2,1,0,zwickau
28230,count_vectorizer_5_gram,aximi,2,3,1,london
28231,count_vectorizer_5_gram,ximis,2,2,1,zwickau
28232,count_vectorizer_5_gram,rauim,2,2,0,zwickau
28233,count_vectorizer_5_gram,mus_m,2,2,0,zwickau
28234,count_vectorizer_5_gram,set_m,2,1,0,zwickau
28235,count_vectorizer_5_gram,remus,2,2,0,zwickau
28236,count_vectorizer_5_gram,nona_,2,1,1,zwickau
28237,count_vectorizer_5_gram,a_fla,2,2,1,zwickau
28238,count_vectorizer_5_gram,ssemu,2,6,0,london
28239,count_vectorizer_5_gram,semus,2,6,0,london
28240,count_vectorizer_5_gram,mus_c,2,7,1,london
28241,count_vectorizer_5_gram,abria,2,3,0,london
28242,count_vectorizer_5_gram,briam,2,3,0,london
28243,count_vectorizer_5_gram,_sumu,2,3,0,london
28244,count_vectorizer_5_gram,nto_c,2,2,0,zwickau
28245,count_vectorizer_5_gram,m_noc,2,4,1,london
28246,count_vectorizer_5_gram,tetim,2,2,0,zwickau
28247,count_vectorizer_5_gram,etimu,2,2,0,zwickau
28248,count_vectorizer_5_gram,uidim,2,2,0,zwickau
28249,count_vectorizer_5_gram,idimu,2,2,0,zwickau
28250,count_vectorizer_5_gram,dimus,2,2,0,zwickau
28251,count_vectorizer_5_gram,ignem,2,4,0,london
28252,count_vectorizer_5_gram,gnem_,2,4,0,london
28253,count_vectorizer_5_gram,xit_f,2,1,0,zwickau
28254,count_vectorizer_5_gram,ria_6,2,2,0,zwickau
28255,count_vectorizer_5_gram,ia_60,2,2,0,zwickau
28256,count_vectorizer_5_gram,a_60_,2,2,0,zwickau
28257,count_vectorizer_5_gram,t_apt,2,3,0,london
28258,count_vectorizer_5_gram,phuri,2,2,0,zwickau
28259,count_vectorizer_5_gram,huris,2,2,0,zwickau
28260,count_vectorizer_5_gram,erfor,2,2,0,zwickau
28261,count_vectorizer_5_gram,rfora,2,2,0,zwickau
28262,count_vectorizer_5_gram,forat,2,2,0,zwickau
28263,count_vectorizer_5_gram,e_str,2,4,1,london
28264,count_vectorizer_5_gram,_stri,2,2,0,zwickau
28265,count_vectorizer_5_gram,t_fum,2,2,0,zwickau
28266,count_vectorizer_5_gram,fumus,2,2,0,zwickau
28267,count_vectorizer_5_gram,r_100,2,2,0,zwickau
28268,count_vectorizer_5_gram,r_ign,2,3,0,london
28269,count_vectorizer_5_gram,r_noc,2,3,0,london
28270,count_vectorizer_5_gram,ximus,2,2,1,zwickau
28271,count_vectorizer_5_gram,n_pen,2,2,0,zwickau
28272,count_vectorizer_5_gram,non_o,2,3,0,london
28273,count_vectorizer_5_gram,ecepi,2,7,0,london
28274,count_vectorizer_5_gram,paris,2,4,0,london
28275,count_vectorizer_5_gram,e_ign,2,2,0,zwickau
28276,count_vectorizer_5_gram,r_euo,2,2,0,zwickau
28277,count_vectorizer_5_gram,_euom,2,2,0,zwickau
28278,count_vectorizer_5_gram,otu_c,2,2,0,zwickau
28279,count_vectorizer_5_gram,derit,2,2,0,zwickau
28280,count_vectorizer_5_gram,dio_m,2,3,0,london
28281,count_vectorizer_5_gram,io_ma,2,4,0,london
28282,count_vectorizer_5_gram,e_lip,2,2,0,zwickau
28283,count_vectorizer_5_gram,anime,2,2,0,zwickau
28284,count_vectorizer_5_gram,nime_,2,2,0,zwickau
28285,count_vectorizer_5_gram,amplu,2,2,0,zwickau
28286,count_vectorizer_5_gram,ngoli,2,2,0,zwickau
28287,count_vectorizer_5_gram,goli_,2,2,0,zwickau
28288,count_vectorizer_5_gram,bis_d,2,4,0,london
28289,count_vectorizer_5_gram,mus_b,2,2,0,zwickau
28290,count_vectorizer_5_gram,lucan,2,2,0,zwickau
28291,count_vectorizer_5_gram,berar,2,2,0,zwickau
28292,count_vectorizer_5_gram,oc_ei,2,2,0,zwickau
28293,count_vectorizer_5_gram,nt_ex,2,2,2,zwickau
28294,count_vectorizer_5_gram,abrie,2,4,0,london
28295,count_vectorizer_5_gram,brie_,2,2,0,zwickau
28296,count_vectorizer_5_gram,de_st,2,1,1,zwickau
28297,count_vectorizer_5_gram,erano,2,1,0,zwickau
28298,count_vectorizer_5_gram,_scar,2,2,0,zwickau
28299,count_vectorizer_5_gram,scari,2,1,0,zwickau
28300,count_vectorizer_5_gram,cario,2,2,0,zwickau
28301,count_vectorizer_5_gram,ariot,2,2,0,zwickau
28302,count_vectorizer_5_gram,rioth,2,2,0,zwickau
28303,count_vectorizer_5_gram,athei,2,1,0,zwickau
28304,count_vectorizer_5_gram,toli_,2,2,1,zwickau
28305,count_vectorizer_5_gram,n_orb,2,3,0,london
28306,count_vectorizer_5_gram,sinus,2,4,0,london
28307,count_vectorizer_5_gram,_bays,2,2,0,zwickau
28308,count_vectorizer_5_gram,bays_,2,2,0,zwickau
28309,count_vectorizer_5_gram,roma_,2,6,0,london
28310,count_vectorizer_5_gram,apito,2,2,0,zwickau
28311,count_vectorizer_5_gram,pitol,2,2,0,zwickau
28312,count_vectorizer_5_gram,itoli,2,2,0,zwickau
28313,count_vectorizer_5_gram,toliu,2,2,0,zwickau
28314,count_vectorizer_5_gram,sinum,2,4,0,london
28315,count_vectorizer_5_gram,dis_i,2,4,0,london
28316,count_vectorizer_5_gram,_iocu,2,1,0,zwickau
28317,count_vectorizer_5_gram,irgil,2,2,0,zwickau
28318,count_vectorizer_5_gram,rgili,2,2,0,zwickau
28319,count_vectorizer_5_gram,gilii,2,2,0,zwickau
28320,count_vectorizer_5_gram,e_aue,2,2,0,zwickau
28321,count_vectorizer_5_gram,_ouum,2,2,0,zwickau
28322,count_vectorizer_5_gram,m_ana,2,2,1,zwickau
28323,count_vectorizer_5_gram,m_s_m,2,0,0,zwickau
28324,count_vectorizer_5_gram,em_s_,2,0,0,zwickau
28325,count_vectorizer_5_gram,axonu,2,2,0,zwickau
28326,count_vectorizer_5_gram,xonum,2,2,0,zwickau
28327,count_vectorizer_5_gram,nonia,2,2,0,zwickau
28328,count_vectorizer_5_gram,cripc,1,1,0,zwickau
28329,count_vectorizer_5_gram,ripci,1,1,0,zwickau
28330,count_vectorizer_5_gram,ipcio,1,1,0,zwickau
28331,count_vectorizer_5_gram,pcio_,1,1,0,zwickau
28332,count_vectorizer_5_gram,cio_t,1,1,0,zwickau
28333,count_vectorizer_5_gram,onimu,1,3,0,london
28334,count_vectorizer_5_gram,niamu,1,1,0,zwickau
28335,count_vectorizer_5_gram,iamus,1,1,1,zwickau
28336,count_vectorizer_5_gram,mus_l,1,1,0,zwickau
28337,count_vectorizer_5_gram,s_lus,1,0,0,zwickau
28338,count_vectorizer_5_gram,_lust,1,1,0,zwickau
28339,count_vectorizer_5_gram,stras,1,1,0,zwickau
28340,count_vectorizer_5_gram,trass,1,1,0,zwickau
28341,count_vectorizer_5_gram,ncias,1,1,0,zwickau
28342,count_vectorizer_5_gram,ias_m,1,1,1,zwickau
28343,count_vectorizer_5_gram,retas,1,1,0,zwickau
28344,count_vectorizer_5_gram,etass,1,1,0,zwickau
28345,count_vectorizer_5_gram,ut_ea,1,1,0,zwickau
28346,count_vectorizer_5_gram,ex_sc,1,0,0,zwickau
28347,count_vectorizer_5_gram,x_scr,1,1,0,zwickau
28348,count_vectorizer_5_gram,plato,1,1,0,zwickau
28349,count_vectorizer_5_gram,to_me,1,1,0,zwickau
28350,count_vectorizer_5_gram,o_mem,1,0,0,zwickau
28351,count_vectorizer_5_gram,mphit,1,0,0,zwickau
28352,count_vectorizer_5_gram,phiti,1,1,0,zwickau
28353,count_vectorizer_5_gram,hitic,1,1,0,zwickau
28354,count_vectorizer_5_gram,s_uat,1,1,0,zwickau
28355,count_vectorizer_5_gram,_uate,1,1,0,zwickau
28356,count_vectorizer_5_gram,uates,1,1,0,zwickau
28357,count_vectorizer_5_gram,appol,1,0,0,zwickau
28358,count_vectorizer_5_gram,ppoll,1,0,0,zwickau
28359,count_vectorizer_5_gram,pollo,1,1,0,zwickau
28360,count_vectorizer_5_gram,ollon,1,1,0,zwickau
28361,count_vectorizer_5_gram,loniu,1,1,0,zwickau
28362,count_vectorizer_5_gram,onius,1,1,0,zwickau
28363,count_vectorizer_5_gram,canca,1,0,0,zwickau
28364,count_vectorizer_5_gram,ancas,1,0,0,zwickau
28365,count_vectorizer_5_gram,ncasu,1,0,0,zwickau
28366,count_vectorizer_5_gram,alban,1,2,0,london
28367,count_vectorizer_5_gram,lbano,1,1,0,zwickau
28368,count_vectorizer_5_gram,banos,1,1,0,zwickau
28369,count_vectorizer_5_gram,s_sti,1,0,0,zwickau
28370,count_vectorizer_5_gram,_stic,1,0,0,zwickau
28371,count_vectorizer_5_gram,stich,1,0,0,zwickau
28372,count_vectorizer_5_gram,ticha,1,0,0,zwickau
28373,count_vectorizer_5_gram,ichas,1,0,0,zwickau
28374,count_vectorizer_5_gram,has_m,1,1,0,zwickau
28375,count_vectorizer_5_gram,massa,1,1,0,zwickau
28376,count_vectorizer_5_gram,assag,1,1,0,zwickau
28377,count_vectorizer_5_gram,ssage,1,1,0,zwickau
28378,count_vectorizer_5_gram,saget,1,1,0,zwickau
28379,count_vectorizer_5_gram,ageta,1,0,0,zwickau
28380,count_vectorizer_5_gram,getas,1,0,0,zwickau
28381,count_vectorizer_5_gram,_quoq,1,2,1,london
28382,count_vectorizer_5_gram,quoqu,1,2,1,london
28383,count_vectorizer_5_gram,uoque,1,2,1,london
28384,count_vectorizer_5_gram,_ut_y,1,1,0,zwickau
28385,count_vectorizer_5_gram,ut_ya,1,1,0,zwickau
28386,count_vectorizer_5_gram,t_yar,1,2,0,london
28387,count_vectorizer_5_gram,_yarc,1,0,0,zwickau
28388,count_vectorizer_5_gram,yarch,1,0,0,zwickau
28389,count_vectorizer_5_gram,ham_u,1,3,0,london
28390,count_vectorizer_5_gram,_famo,1,2,0,london
28391,count_vectorizer_5_gram,famos,1,2,0,london
28392,count_vectorizer_5_gram,amosa,1,2,0,london
28393,count_vectorizer_5_gram,mosam,1,1,0,zwickau
28394,count_vectorizer_5_gram,ensam,1,1,0,zwickau
28395,count_vectorizer_5_gram,nsam_,1,1,0,zwickau
28396,count_vectorizer_5_gram,n_sab,1,1,0,zwickau
28397,count_vectorizer_5_gram,ulo_q,1,1,1,zwickau
28398,count_vectorizer_5_gram,id_mi,1,1,0,zwickau
28399,count_vectorizer_5_gram,rse_u,1,1,0,zwickau
28400,count_vectorizer_5_gram,sitar,1,1,1,zwickau
28401,count_vectorizer_5_gram,deran,1,1,1,zwickau
28402,count_vectorizer_5_gram,eraba,1,1,2,breslau
28403,count_vectorizer_5_gram,at_ar,1,1,2,breslau
28404,count_vectorizer_5_gram,cha_t,1,1,3,breslau
28405,count_vectorizer_5_gram,ha_te,1,1,2,breslau
28406,count_vectorizer_5_gram,a_tes,1,1,2,breslau
28407,count_vectorizer_5_gram,t_che,1,1,0,zwickau
28408,count_vectorizer_5_gram,chern,1,0,0,zwickau
28409,count_vectorizer_5_gram,herni,1,0,0,zwickau
28410,count_vectorizer_5_gram,ernib,1,0,0,zwickau
28411,count_vectorizer_5_gram,nibul,1,0,0,zwickau
28412,count_vectorizer_5_gram,ibulu,1,0,0,zwickau
28413,count_vectorizer_5_gram,bulum,1,0,0,zwickau
28414,count_vectorizer_5_gram,torio,1,1,0,zwickau
28415,count_vectorizer_5_gram,_mann,1,1,1,zwickau
28416,count_vectorizer_5_gram,manna,1,1,1,zwickau
28417,count_vectorizer_5_gram,nna_e,1,1,1,zwickau
28418,count_vectorizer_5_gram,uirga,1,2,1,london
28419,count_vectorizer_5_gram,irga_,1,2,0,london
28420,count_vectorizer_5_gram,rga_a,1,1,0,zwickau
28421,count_vectorizer_5_gram,ga_aa,1,1,0,zwickau
28422,count_vectorizer_5_gram,a_aar,1,1,0,zwickau
28423,count_vectorizer_5_gram,_aaro,1,1,1,zwickau
28424,count_vectorizer_5_gram,aaron,1,1,1,zwickau
28425,count_vectorizer_5_gram,e_fro,1,1,0,zwickau
28426,count_vectorizer_5_gram,frond,1,1,0,zwickau
28427,count_vectorizer_5_gram,rondu,1,1,0,zwickau
28428,count_vectorizer_5_gram,ondue,1,1,0,zwickau
28429,count_vectorizer_5_gram,nduer,1,1,0,zwickau
28430,count_vectorizer_5_gram,duera,1,1,0,zwickau
28431,count_vectorizer_5_gram,ue_om,1,4,2,london
28432,count_vectorizer_5_gram,nt_um,1,1,0,zwickau
28433,count_vectorizer_5_gram,bra_n,1,0,0,zwickau
28434,count_vectorizer_5_gram,nonne,1,1,1,zwickau
28435,count_vectorizer_5_gram,onne_,1,1,1,zwickau
28436,count_vectorizer_5_gram,nne_u,1,0,1,zwickau
28437,count_vectorizer_5_gram,u_quo,1,1,1,zwickau
28438,count_vectorizer_5_gram,_quot,1,3,3,london
28439,count_vectorizer_5_gram,quoti,1,0,1,zwickau
28440,count_vectorizer_5_gram,uotie,1,0,1,zwickau
28441,count_vectorizer_5_gram,_synd,1,1,1,zwickau
28442,count_vectorizer_5_gram,syndo,1,1,1,zwickau
28443,count_vectorizer_5_gram,yndon,1,1,1,zwickau
28444,count_vectorizer_5_gram,ndone,1,1,1,zwickau
28445,count_vectorizer_5_gram,det_s,1,0,0,zwickau
28446,count_vectorizer_5_gram,aulul,1,1,2,breslau
28447,count_vectorizer_5_gram,ululu,1,1,2,breslau
28448,count_vectorizer_5_gram,lulum,1,1,2,breslau
28449,count_vectorizer_5_gram,det_l,1,1,0,zwickau
28450,count_vectorizer_5_gram,gelum,1,1,1,zwickau
28451,count_vectorizer_5_gram,_eo_s,1,1,1,zwickau
28452,count_vectorizer_5_gram,_suda,1,1,2,breslau
28453,count_vectorizer_5_gram,sudar,1,1,1,zwickau
28454,count_vectorizer_5_gram,udari,1,1,1,zwickau
28455,count_vectorizer_5_gram,dariu,1,1,1,zwickau
28456,count_vectorizer_5_gram,_lint,1,1,0,zwickau
28457,count_vectorizer_5_gram,linth,1,1,0,zwickau
28458,count_vectorizer_5_gram,inthi,1,0,0,zwickau
28459,count_vectorizer_5_gram,nthia,1,0,0,zwickau
28460,count_vectorizer_5_gram,thiam,1,0,0,zwickau
28461,count_vectorizer_5_gram,hiami,1,0,0,zwickau
28462,count_vectorizer_5_gram,uisis,1,2,0,london
28463,count_vectorizer_5_gram,tinab,1,0,0,zwickau
28464,count_vectorizer_5_gram,nabit,1,0,0,zwickau
28465,count_vectorizer_5_gram,abit_,1,0,0,zwickau
28466,count_vectorizer_5_gram,bit_u,1,0,0,zwickau
28467,count_vectorizer_5_gram,plans,1,1,0,zwickau
28468,count_vectorizer_5_gram,ns_pu,1,1,0,zwickau
28469,count_vectorizer_5_gram,sepio,1,1,1,zwickau
28470,count_vectorizer_5_gram,epio_,1,1,1,zwickau
28471,count_vectorizer_5_gram,pio_u,1,1,1,zwickau
28472,count_vectorizer_5_gram,o_uag,1,1,1,zwickau
28473,count_vectorizer_5_gram,_uagi,1,1,1,zwickau
28474,count_vectorizer_5_gram,uagie,1,1,1,zwickau
28475,count_vectorizer_5_gram,agien,1,1,1,zwickau
28476,count_vectorizer_5_gram,gient,1,1,1,zwickau
28477,count_vectorizer_5_gram,upe_c,1,1,1,zwickau
28478,count_vectorizer_5_gram,aua_q,1,1,0,zwickau
28479,count_vectorizer_5_gram,ue_us,1,2,0,london
28480,count_vectorizer_5_gram,arien,1,3,1,london
28481,count_vectorizer_5_gram,ngelo,1,3,1,london
28482,count_vectorizer_5_gram,gelos,1,3,1,london
28483,count_vectorizer_5_gram,los_p,1,1,1,zwickau
28484,count_vectorizer_5_gram,loria,1,2,1,london
28485,count_vectorizer_5_gram,m_deo,1,1,1,zwickau
28486,count_vectorizer_5_gram,eo_de,1,1,1,zwickau
28487,count_vectorizer_5_gram,decan,1,1,1,zwickau
28488,count_vectorizer_5_gram,ecant,1,1,1,zwickau
28489,count_vectorizer_5_gram,miran,1,2,1,london
28490,count_vectorizer_5_gram,irand,1,2,1,london
28491,count_vectorizer_5_gram,lli_t,1,0,0,zwickau
28492,count_vectorizer_5_gram,i_tre,1,1,0,zwickau
28493,count_vectorizer_5_gram,magi_,1,1,0,zwickau
28494,count_vectorizer_5_gram,agi_m,1,1,0,zwickau
28495,count_vectorizer_5_gram,gi_ma,1,1,0,zwickau
28496,count_vectorizer_5_gram,mages,1,0,1,zwickau
28497,count_vectorizer_5_gram,agest,1,0,0,zwickau
28498,count_vectorizer_5_gram,clari,1,2,1,london
28499,count_vectorizer_5_gram,ri_an,1,1,1,zwickau
28500,count_vectorizer_5_gram,epium,1,1,0,zwickau
28501,count_vectorizer_5_gram,proni,1,1,0,zwickau
28502,count_vectorizer_5_gram,roni_,1,1,0,zwickau
28503,count_vectorizer_5_gram,oni_r,1,1,0,zwickau
28504,count_vectorizer_5_gram,ni_ru,1,1,0,zwickau
28505,count_vectorizer_5_gram,i_rua,1,1,0,zwickau
28506,count_vectorizer_5_gram,_ruan,1,1,0,zwickau
28507,count_vectorizer_5_gram,r_nis,1,2,1,london
28508,count_vectorizer_5_gram,isi_r,1,1,1,zwickau
28509,count_vectorizer_5_gram,pem_d,1,1,1,zwickau
28510,count_vectorizer_5_gram,redea,1,2,0,london
28511,count_vectorizer_5_gram,edeat,1,1,0,zwickau
28512,count_vectorizer_5_gram,eat_p,1,1,0,zwickau
28513,count_vectorizer_5_gram,eat_e,1,1,1,zwickau
28514,count_vectorizer_5_gram,audia,1,1,0,zwickau
28515,count_vectorizer_5_gram,udiat,1,1,0,zwickau
28516,count_vectorizer_5_gram,diat_,1,1,0,zwickau
28517,count_vectorizer_5_gram,lo_ih,1,1,0,zwickau
28518,count_vectorizer_5_gram,ruent,1,1,0,zwickau
28519,count_vectorizer_5_gram,on_ce,1,1,1,zwickau
28520,count_vectorizer_5_gram,cenan,1,1,1,zwickau
28521,count_vectorizer_5_gram,enant,1,1,1,zwickau
28522,count_vectorizer_5_gram,des_l,1,2,2,london
28523,count_vectorizer_5_gram,lauan,1,1,1,zwickau
28524,count_vectorizer_5_gram,auant,1,1,1,zwickau
28525,count_vectorizer_5_gram,uante,1,1,1,zwickau
28526,count_vectorizer_5_gram,s_suu,1,2,1,london
28527,count_vectorizer_5_gram,uinem,1,3,0,london
28528,count_vectorizer_5_gram,trade,1,2,1,london
28529,count_vectorizer_5_gram,raden,1,2,1,london
28530,count_vectorizer_5_gram,n_get,1,2,1,london
28531,count_vectorizer_5_gram,_gets,1,0,0,zwickau
28532,count_vectorizer_5_gram,getse,1,0,0,zwickau
28533,count_vectorizer_5_gram,etsem,1,0,0,zwickau
28534,count_vectorizer_5_gram,tsema,1,0,0,zwickau
28535,count_vectorizer_5_gram,i_ora,1,1,2,breslau
28536,count_vectorizer_5_gram,m_sud,1,1,1,zwickau
28537,count_vectorizer_5_gram,udore,1,1,1,zwickau
28538,count_vectorizer_5_gram,dore_,1,1,0,zwickau
28539,count_vectorizer_5_gram,uineo,1,1,0,zwickau
28540,count_vectorizer_5_gram,ineo_,1,1,0,zwickau
28541,count_vectorizer_5_gram,neo_f,1,0,0,zwickau
28542,count_vectorizer_5_gram,eo_fl,1,0,0,zwickau
28543,count_vectorizer_5_gram,adito,1,1,2,breslau
28544,count_vectorizer_5_gram,em_os,1,3,1,london
28545,count_vectorizer_5_gram,m_osc,1,2,1,london
28546,count_vectorizer_5_gram,rahi_,1,1,0,zwickau
28547,count_vectorizer_5_gram,ahi_i,1,1,0,zwickau
28548,count_vectorizer_5_gram,lludi,1,1,0,zwickau
28549,count_vectorizer_5_gram,ludi_,1,1,0,zwickau
28550,count_vectorizer_5_gram,udi_c,1,1,0,zwickau
28551,count_vectorizer_5_gram,consp,1,1,1,zwickau
28552,count_vectorizer_5_gram,onspu,1,1,1,zwickau
28553,count_vectorizer_5_gram,nspui,1,1,0,zwickau
28554,count_vectorizer_5_gram,spui_,1,1,0,zwickau
28555,count_vectorizer_5_gram,pui_i,1,1,0,zwickau
28556,count_vectorizer_5_gram,ui_iu,1,3,0,london
28557,count_vectorizer_5_gram,icari,1,2,0,london
28558,count_vectorizer_5_gram,cari_,1,0,0,zwickau
28559,count_vectorizer_5_gram,cem_b,1,1,1,zwickau
28560,count_vectorizer_5_gram,m_bai,1,1,1,zwickau
28561,count_vectorizer_5_gram,aiula,1,1,1,zwickau
28562,count_vectorizer_5_gram,iulan,1,1,1,zwickau
28563,count_vectorizer_5_gram,ub_po,1,1,1,zwickau
28564,count_vectorizer_5_gram,b_pon,1,1,1,zwickau
28565,count_vectorizer_5_gram,_pond,1,1,1,zwickau
28566,count_vectorizer_5_gram,e_cru,1,1,1,zwickau
28567,count_vectorizer_5_gram,s_def,1,0,0,zwickau
28568,count_vectorizer_5_gram,ur_cy,1,1,0,zwickau
28569,count_vectorizer_5_gram,r_cyr,1,0,0,zwickau
28570,count_vectorizer_5_gram,_cyre,1,1,0,zwickau
28571,count_vectorizer_5_gram,cyren,1,1,0,zwickau
28572,count_vectorizer_5_gram,yrene,1,1,0,zwickau
28573,count_vectorizer_5_gram,reneu,1,1,1,zwickau
28574,count_vectorizer_5_gram,m_suc,1,1,1,zwickau
28575,count_vectorizer_5_gram,ucced,1,1,2,breslau
28576,count_vectorizer_5_gram,_mist,1,0,1,zwickau
28577,count_vectorizer_5_gram,miste,1,0,1,zwickau
28578,count_vectorizer_5_gram,_horu,1,1,1,zwickau
28579,count_vectorizer_5_gram,uc_it,1,1,1,zwickau
28580,count_vectorizer_5_gram,c_ita,1,1,1,zwickau
28581,count_vectorizer_5_gram,manif,1,1,1,zwickau
28582,count_vectorizer_5_gram,anife,1,1,1,zwickau
