,feature_name,p_#,cross/inner,mean,std,min,25%,50%,75%,max,# of 0 similarities,p_length,most_similar_p_#,most_similar_score,most_similar_p_length,most_similar_dropped,most_similar_dropped_p_#,most_similar_dropperd_score,most_similar_dropped_p_length,version,inner_mean_is_low,cross_inner_mean_diff
3059,count_vectorizer_5_gram,161,cross,0.083294967230526,0.03833471652205163,0.0,0.05554351568900851,0.07927940796927568,0.10821649931326748,0.2207668930736466,3,377,261,0.2207668930736466,386,True,156.0,0.7385275981372534,365.0,zwickau,,
2737,5_gram,161,cross,0.03557488328040708,0.019710549661860432,0.0,0.021600117373361885,0.031018157897346584,0.0477900918653648,0.11708717195048826,3,377,261,0.11708717195048826,386,True,156.0,0.6517083653283274,365.0,zwickau,,
1449,count_vectorizer_5_gram,161,inner,0.07946121328096459,0.03618015089109699,0.0,0.055211100449654354,0.07299735087366578,0.09921408243390144,0.23190725564290596,1,377,203,0.23190725564290596,146,,,,,zwickau,True,0.003833753949561411
1434,count_vectorizer_5_gram,162,inner,0.14063592094101368,0.055745311264691066,0.0,0.09825134404807372,0.13202724211521827,0.1769041878015854,0.32509304202046263,1,1356,166,0.32509304202046263,590,,,,,london,False,-0.009686203240259733
3060,count_vectorizer_5_gram,162,cross,0.07608861132855611,0.04882998732762826,0.0,0.04393582689261006,0.0676897519237775,0.09633072780607539,0.41041282534759155,1,176,157,0.41041282534759155,366,False,,,,zwickau,,
2738,5_gram,162,cross,0.02444677080816648,0.02302229606142078,0.0,0.011706184169162498,0.019808353496738106,0.030126743383560778,0.289661712683287,1,176,157,0.289661712683287,366,False,,,,zwickau,,
3024,count_vectorizer_5_gram,162,cross,0.13094971770075395,0.05371120239298057,0.0024345388908764915,0.09423732146167384,0.12468683808948065,0.1622293729663169,0.310487511304394,0,1356,176,0.310487511304394,572,True,169.0,0.8370010706331019,1511.0,london,,
1128,5_gram,162,inner,0.023184428779175915,0.017442250582420795,0.0,0.011533791974625427,0.019039435270001452,0.029485453008131,0.10677436735831748,5,176,231,0.10677436735831748,106,,,,,zwickau,True,0.0012623420289905665
2706,5_gram,162,cross,0.062071445472145326,0.029997337515330822,0.0029840758147366277,0.04079333956375077,0.058261031349317115,0.08098786610940652,0.2015088076709743,0,1356,176,0.2015088076709743,572,True,169.0,0.7619964315636049,1511.0,london,,
1450,count_vectorizer_5_gram,162,inner,0.07166049543906619,0.04178155864514123,0.0,0.04284944813694131,0.06362446552371145,0.09344864643380486,0.2350138944321704,5,176,236,0.2350138944321704,224,,,,,zwickau,True,0.0044281158894899225
1116,5_gram,162,inner,0.06684767958081414,0.03199989209688949,0.0,0.04405861639642835,0.06081503156978246,0.08363430689326447,0.20329724343057695,1,1356,166,0.20329724343057695,590,,,,,london,False,-0.004776234108668814
1435,count_vectorizer_5_gram,163,inner,0.1363380530905608,0.06315208341872697,0.004133713946491947,0.0926284168266955,0.12639730723393514,0.17196250017406514,0.4865812455307188,0,1816,164,0.4865812455307188,789,,,,,london,False,-0.008355576429801254
3061,count_vectorizer_5_gram,163,cross,0.08226952268036561,0.0412851203260085,0.0,0.053737486759845306,0.07694276453059631,0.10039268419071073,0.4062484192940454,1,528,158,0.4062484192940454,760,False,,,,zwickau,,
1129,5_gram,163,inner,0.03531718942521972,0.02208079494976244,0.0,0.019157378233867414,0.03130914122494995,0.04567824253173228,0.12467676520002406,4,528,184,0.12467676520002406,1023,,,,,zwickau,True,0.002552379283850395
1117,5_gram,163,inner,0.06375528309909798,0.03744855433095588,0.0020688789135522114,0.04039595285046751,0.05492919452830595,0.07714314292723876,0.3373868483390344,0,1816,164,0.3373868483390344,789,,,,,london,False,-0.002932327795748986
2739,5_gram,163,cross,0.037869568709070114,0.027336563019462308,0.0,0.02104212947741446,0.03273925013793749,0.0470606192812966,0.3195788041588358,1,528,158,0.3195788041588358,760,False,,,,zwickau,,
2707,5_gram,163,cross,0.06082295530334899,0.036406452063183985,0.0025578948495442004,0.03865892722883017,0.054337513106605444,0.07663858402024908,0.30477907706777085,0,1816,174,0.30477907706777085,603,True,173.0,0.7343113904586573,1192.0,london,,
1451,count_vectorizer_5_gram,163,inner,0.0751915586299528,0.03503659777707584,0.0,0.05068273874619469,0.07121340557881979,0.09352836052977653,0.19208887948772818,4,528,184,0.19208887948772818,1023,,,,,zwickau,True,0.007077964050412805
3025,count_vectorizer_5_gram,163,cross,0.12798247666075954,0.06333729642122768,0.009149104028198083,0.08406634706042586,0.11866232552630313,0.1621108582839685,0.4574336866472242,0,1816,174,0.4574336866472242,603,True,173.0,0.7917537084161684,1192.0,london,,
3062,count_vectorizer_5_gram,164,cross,0.07705869780357658,0.04518797242276461,0.0,0.051903307521192044,0.07162526357262353,0.09336450560990775,0.5527320201363043,1,741,154,0.5527320201363043,985,False,,,,zwickau,,
1130,5_gram,164,inner,0.033966838257437945,0.024003212141462324,0.0,0.018022618148035047,0.029668277533942872,0.04514876120873943,0.24602443772579163,1,741,303,0.24602443772579163,1545,,,,,zwickau,True,0.002094596716710695
3026,count_vectorizer_5_gram,164,cross,0.12135436075452709,0.06788081189398919,0.0,0.07690071360413372,0.1090474661271809,0.1588594187586033,0.4475736237758676,1,789,173,0.4475736237758676,1192,True,174.0,0.6493857246251258,603.0,london,,
1118,5_gram,164,inner,0.061258885674655775,0.040075785991868465,0.001889022089844366,0.035084897501902364,0.053434748095778486,0.07720846500205182,0.3373868483390344,0,789,163,0.3373868483390344,1816,,,,,london,False,-0.0020761034237785914
2708,5_gram,164,cross,0.05918278225087718,0.046075766500579936,0.0,0.03314876232114952,0.050299807962480195,0.07425987056684887,0.5185645799066663,1,789,174,0.5185645799066663,603,False,,,,london,,
1436,count_vectorizer_5_gram,164,inner,0.13067482319378906,0.06965436431365074,0.0044305727588859105,0.08181612036157915,0.12207401864950285,0.16153230285103015,0.4865812455307188,0,789,163,0.4865812455307188,1816,,,,,london,False,-0.009320462439261976
1452,count_vectorizer_5_gram,164,inner,0.07066124594627106,0.037485897631227325,0.0,0.04356881486576149,0.0675266703225875,0.09299589603757213,0.29710452598126,1,741,303,0.29710452598126,1545,,,,,zwickau,True,0.006397451857305517
2740,5_gram,164,cross,0.03606143497414864,0.03358423410751157,0.0,0.019707589533756502,0.030828715710262966,0.04308337740086987,0.4822528005254542,1,741,154,0.4822528005254542,985,False,,,,zwickau,,
1453,count_vectorizer_5_gram,165,inner,0.0559626855853113,0.038394499594696936,0.0,0.027029083737531334,0.047878138604631124,0.07488454215855792,0.27969672455221567,3,210,187,0.27969672455221567,163,,,,,zwickau,True,0.00017277967054014215
3063,count_vectorizer_5_gram,165,cross,0.05613546525585144,0.035826229596903555,0.0,0.02828310189874435,0.04924426045632185,0.07705405117018256,0.21748198697443144,2,210,160,0.21748198697443144,980,False,,,,zwickau,,
1131,5_gram,165,inner,0.026163476330018982,0.02636615779508744,0.0,0.009930078748263191,0.019942805455339132,0.034554409848679794,0.21732797403216414,3,210,187,0.21732797403216414,163,,,,,zwickau,False,-0.0009637629961093269
2741,5_gram,165,cross,0.025199713333909655,0.022834939664257224,0.0,0.011010815294177467,0.019490614451627447,0.0320091929247605,0.17942157068352627,2,210,160,0.17942157068352627,980,False,,,,zwickau,,
2709,5_gram,165,cross,0.05135995722520591,0.04298143084061937,0.0,0.02876677396453367,0.045175569713326154,0.06225890766762652,0.5614298090557752,1,835,175,0.5614298090557752,427,False,,,,london,,
1119,5_gram,165,inner,0.052255126132710966,0.03226042450602031,0.0,0.03238705545851328,0.04589334843342549,0.06424909903366163,0.24974650597232248,1,835,164,0.24974650597232248,789,,,,,london,False,-0.000895168907505059
3027,count_vectorizer_5_gram,165,cross,0.10624613143039636,0.05387332652385173,0.0,0.07218030611777482,0.09824176255193458,0.13222053612826334,0.3606801008700901,1,835,174,0.3606801008700901,603,True,175.0,0.6552646196225336,427.0,london,,
1437,count_vectorizer_5_gram,165,inner,0.11333905067936353,0.05540596748891903,0.0,0.07474031347719856,0.1041528811567905,0.14187542843025633,0.3995770527158852,1,835,164,0.3995770527158852,789,,,,,london,False,-0.007092919248967169
1454,count_vectorizer_5_gram,166,inner,0.05766219707460534,0.034193376294361214,0.0,0.03454277801206993,0.05101135979431213,0.07717206336304636,0.2211098936587768,4,170,165,0.2211098936587768,210,,,,,zwickau,True,0.0035351689956525656
2710,5_gram,166,cross,0.04716735580903202,0.03012194713793848,0.0,0.028959202539537408,0.04223171687427259,0.057329610490856255,0.24826589361715423,3,590,174,0.24826589361715423,603,True,176.0,0.7445227653020344,572.0,london,,
1132,5_gram,166,inner,0.023324612433994103,0.021646874916063732,0.0,0.01112386425366044,0.018573142912628692,0.028027936798198247,0.19993204051320357,4,170,266,0.19993204051320357,90,,,,,zwickau,True,0.00047307492948956906
3064,count_vectorizer_5_gram,166,cross,0.06119736607025791,0.03555955824233186,0.0,0.0352033825213067,0.05461702908829348,0.08030189012761785,0.32558944280404917,3,170,206,0.32558944280404917,273,False,,,,zwickau,,
1438,count_vectorizer_5_gram,166,inner,0.10598002435784212,0.05076828900463203,0.0,0.07407303725373243,0.09740182734143897,0.1317771363054232,0.35772268727821926,1,590,163,0.35772268727821926,1816,,,,,london,False,-0.004950861578876781
1120,5_gram,166,inner,0.04879719996752909,0.030252466845702597,0.0,0.02977164402151408,0.04409204034708368,0.0601664658026231,0.23733217107407772,1,590,163,0.23733217107407772,1816,,,,,london,False,-0.001629844158497068
2742,5_gram,166,cross,0.02379768736348367,0.02120863137083838,0.0,0.011529902964889666,0.01904117577635079,0.031530295948818884,0.26635079440709175,3,170,206,0.26635079440709175,273,False,,,,zwickau,,
3028,count_vectorizer_5_gram,166,cross,0.10102916277896534,0.05101616415198063,0.0,0.06760214717218521,0.09732881953501829,0.12530235281487664,0.3710482152125199,3,590,174,0.3710482152125199,603,True,176.0,0.7965552497232375,572.0,london,,
1121,5_gram,167,inner,0.04611970779802904,0.025755713333578307,0.0,0.028028220925348266,0.04157790526341977,0.05957389388867014,0.1569299545931722,1,738,203,0.1569299545931722,421,,,,,london,False,-0.00302861011950787
1455,count_vectorizer_5_gram,167,inner,0.10365340528212257,0.047610608000637225,0.014101651488230052,0.06780954136994362,0.09838917746045064,0.13348326437412114,0.2719651407485621,0,563,201,0.2719651407485621,537,,,,,zwickau,True,0.003415505299288163
2743,5_gram,167,cross,0.04393840356399388,0.02104713324158622,0.002713656343830067,0.027748349971415953,0.0405731078694108,0.057673724954061555,0.12108528213760904,0,563,164,0.12108528213760904,789,True,161.0,0.6569898630678502,559.0,zwickau,,
1133,5_gram,167,inner,0.04382822430280833,0.023491106442117507,0.0020853892786700176,0.02550120219476627,0.04162845205628869,0.05931533743896081,0.14561084812700528,0,563,201,0.14561084812700528,537,,,,,zwickau,True,0.00011017926118554733
1439,count_vectorizer_5_gram,167,inner,0.10075020435027725,0.045255133451353145,0.0,0.06778529864494236,0.09628433940721413,0.13117085665881503,0.25096586414182814,1,738,165,0.25096586414182814,835,,,,,london,False,-0.007103688816259945
